Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,cluster_k5,PC1,PC2,PC1_3,PC2_3,PC3_3,TSNE1,TSNE2
733-01-9107,B,Mandalay,Normal,Male,Home and lifestyle,82.7,6,24.81,521.01,3/5/2019,18:14,Cash,496.2,4.761904762,24.81,7.4,0,1.1055743499775355,0.6206115848017097,1.1055743499775355,0.6206115848017097,0.4589214520414682,10.888605,28.717148
163-56-7055,C,Naypyitaw,Member,Male,Fashion accessories,48.71,1,2.4355,51.1455,3/26/2019,19:20,Cash,48.71,4.761904762,2.4355,4.1,2,-1.6646840955750808,-1.0308364872593232,-1.6646840955750808,-1.0308364872593232,1.6943198524900853,-31.83094,-19.355658
189-98-2939,C,Naypyitaw,Normal,Male,Fashion accessories,78.55,9,35.3475,742.2975,3/1/2019,13:22,Cash,706.95,4.761904762,35.3475,7.2,0,2.1948223754081613,0.18954094907144206,2.1948223754081613,0.18954094907144206,-0.1638058716412595,38.966194,20.7016
551-21-3069,C,Naypyitaw,Normal,Female,Electronic accessories,23.07,9,10.3815,218.0115,2/1/2019,11:27,Cash,207.63,4.761904762,10.3815,4.9,1,-0.1873191544835944,-1.9388066731878153,-0.1873191544835944,-1.9388066731878153,-0.9138771309695548,3.5518992,3.0285733
212-62-1842,A,Yangon,Normal,Male,Food and beverages,58.26,6,17.478,367.038,3/28/2019,16:44,Cash,349.56,4.761904762,17.478,9.9,3,0.16324740539161944,1.5218056574958125,0.16324740539161944,1.5218056574958125,-0.861073920682587,9.350286,32.447937
716-39-1409,B,Mandalay,Normal,Male,Health and beauty,30.35,7,10.6225,223.0725,3/19/2019,18:19,Cash,212.45,4.761904762,10.6225,8.0,1,-0.5215902254601756,0.01526155901158112,-0.5215902254601756,0.01526155901158112,-1.1527498223038855,-4.340501,-5.9944224
704-48-3927,A,Yangon,Member,Male,Electronic accessories,88.67,10,44.335,931.035,1/12/2019,14:50,Ewallet,886.7,4.761904762,44.335,7.3,0,3.1170170708773344,0.22465154281056865,3.1170170708773344,0.22465154281056865,-0.18250823397592378,42.20554,16.773586
628-34-3388,C,Naypyitaw,Normal,Male,Fashion accessories,27.38,6,8.214,172.494,1/5/2019,20:54,Credit card,164.28,4.761904762,8.214,7.9,3,-0.9169768429270679,0.03371875862667133,-0.9169768429270679,0.03371875862667133,-0.9945505714059245,2.9636025,-36.73113
630-74-5166,A,Yangon,Normal,Male,Sports and travel,62.13,6,18.639,391.419,3/22/2019,20:19,Cash,372.78,4.761904762,18.639,7.4,4,0.36665131467164497,0.3143690699044745,0.36665131467164497,0.3143690699044745,-0.014133477045363507,8.097361,27.148853
588-01-7461,C,Naypyitaw,Normal,Female,Food and beverages,33.98,9,15.291,321.111,3/24/2019,10:43,Cash,305.82,4.761904762,15.291,4.2,1,0.31978640588715745,-2.08420975343508,0.31978640588715745,-2.08420975343508,-0.4422575596788411,1.7906744,3.3112648
861-77-0145,C,Naypyitaw,Member,Male,Electronic accessories,81.97,10,40.985,860.685,3/3/2019,14:30,Cash,819.7,4.761904762,40.985,9.2,0,2.7612811891234332,1.0774871407548792,2.7612811891234332,1.0774871407548792,-0.8999332347754246,34.41652,-3.837431
479-26-8945,B,Mandalay,Member,Female,Sports and travel,16.49,2,1.649,34.629,2/5/2019,11:32,Ewallet,32.98,4.761904762,1.649,4.6,2,-2.0659420100869372,-1.476521072691236,-2.0659420100869372,-1.476521072691236,0.4653875977131975,-27.53484,2.4830253
210-67-5886,C,Naypyitaw,Member,Female,Health and beauty,98.21,3,14.7315,309.3615,2/5/2019,10:41,Credit card,294.63,4.761904762,14.7315,7.8,4,0.2800049007316278,1.2745895630332174,0.2800049007316278,1.2745895630332174,1.1894606930921572,-16.506237,25.968102
227-78-1148,B,Mandalay,Normal,Female,Fashion accessories,72.84,7,25.494,535.374,2/15/2019,12:44,Cash,509.88,4.761904762,25.494,8.4,0,1.1573269047511054,0.8371249197587496,1.1573269047511054,0.8371249197587496,-0.35080216987307317,-0.4592838,21.979404
645-44-1170,A,Yangon,Member,Male,Home and lifestyle,58.07,9,26.1315,548.7615,1/19/2019,20:07,Ewallet,522.63,4.761904762,26.1315,4.3,0,1.3730817269696853,-1.6598227055583066,1.3730817269696853,-1.6598227055583066,0.21343282441927217,44.214428,11.464251
237-01-6122,C,Naypyitaw,Member,Female,Home and lifestyle,80.79,9,36.3555,763.4655,2/1/2019,20:31,Credit card,727.11,4.761904762,36.3555,9.5,0,2.3187551012054812,1.231399082817106,2.3187551012054812,1.231399082817106,-0.9347494632022438,32.82384,0.69981885
225-98-1496,C,Naypyitaw,Normal,Female,Fashion accessories,27.02,3,4.053,85.113,3/2/2019,13:01,Credit card,81.06,4.761904762,4.053,7.1,3,-1.64992212726999,-0.12114311245302468,-1.64992212726999,-0.12114311245302468,-0.2650077501503459,-43.00299,10.780964
291-32-1427,B,Mandalay,Member,Male,Fashion accessories,21.94,5,5.485,115.185,3/5/2019,12:29,Ewallet,109.7,4.761904762,5.485,5.3,2,-1.2753398452821805,-1.271809193162352,-1.2753398452821805,-1.271809193162352,-0.09928714800531975,-31.41046,-26.880095
659-65-8956,B,Mandalay,Member,Male,Fashion accessories,51.36,1,2.568,53.928,1/16/2019,15:26,Ewallet,51.36,4.761904762,2.568,5.2,2,-1.6452555879696875,-0.45104962924109865,-1.6452555879696875,-0.45104962924109865,1.4271703072365007,-31.824562,-22.977734
642-32-2990,A,Yangon,Normal,Female,Food and beverages,10.96,10,5.48,115.08,2/2/2019,20:48,Ewallet,109.6,4.761904762,5.48,6.0,1,-0.5530448630359667,-1.6658679559189418,-0.5530448630359667,-1.6658679559189418,-1.7166504758935341,-1.575396,-15.42121
378-24-2715,B,Mandalay,Normal,Male,Home and lifestyle,53.44,2,5.344,112.224,1/20/2019,20:38,Ewallet,106.88,4.761904762,5.344,4.1,2,-1.241628254755795,-1.081756585599107,-1.241628254755795,-1.081756585599107,1.5589001129227047,-17.82031,-22.152061
638-60-7125,A,Yangon,Normal,Female,Electronic accessories,99.56,8,39.824,836.304,2/14/2019,17:03,Credit card,796.48,4.761904762,39.824,5.2,0,2.7524084349048135,-0.48953492798340364,2.7524084349048135,-0.48953492798340364,0.9495754901555451,28.748257,26.181944
659-36-1684,C,Naypyitaw,Member,Male,Sports and travel,57.12,7,19.992,419.832,1/12/2019,12:02,Credit card,399.84,4.761904762,19.992,6.5,1,0.5747454121253213,-0.35598846786856686,0.5747454121253213,-0.35598846786856686,-0.08027478028466685,22.554453,-18.063854
219-22-9386,B,Mandalay,Member,Male,Sports and travel,99.96,9,44.982,944.622,3/9/2019,17:26,Credit card,899.64,4.761904762,44.982,4.2,0,3.257362805706676,-1.0329812826435598,3.257362805706676,-1.0329812826435598,1.197264952818875,35.659008,12.691988
336-78-2147,C,Naypyitaw,Member,Male,Home and lifestyle,63.91,8,25.564,536.844,3/13/2019,19:52,Credit card,511.28,4.761904762,25.564,4.6,0,1.2568346129296821,-1.3160484867213822,1.2568346129296821,-1.3160484867213822,0.43219793594620226,41.541744,6.8142166
268-27-6179,B,Mandalay,Member,Female,Fashion accessories,56.47,8,22.588,474.348,3/9/2019,14:57,Ewallet,451.76,4.761904762,22.588,7.3,1,0.9100598349280743,-0.11065642643276533,0.9100598349280743,-0.11065642643276533,-0.5924134598224607,20.52571,-0.9198835
668-90-8900,A,Yangon,Normal,Female,Home and lifestyle,93.69,7,32.7915,688.6215,3/10/2019,18:44,Credit card,655.83,4.761904762,32.7915,4.5,0,2.0677413825424926,-0.8334423575995138,2.0677413825424926,-0.8334423575995138,1.2385425506801924,25.174173,24.560314
870-54-3162,A,Yangon,Normal,Female,Sports and travel,32.25,5,8.0625,169.3125,1/27/2019,13:26,Cash,161.25,4.761904762,8.0625,9.0,3,-0.9744937545127939,0.6869733158932397,-0.9744937545127939,0.6869733158932397,-1.0901743217123614,-35.17194,23.835752
189-08-9157,C,Naypyitaw,Normal,Female,Fashion accessories,31.73,9,14.2785,299.8485,1/8/2019,16:17,Credit card,285.57,4.761904762,14.2785,5.9,1,0.15984332045909436,-1.277459378411917,0.15984332045909436,-1.277459378411917,-1.0044895193889,0.90436274,7.061613
663-86-9076,C,Naypyitaw,Member,Female,Food and beverages,68.54,8,27.416,575.736,1/8/2019,15:57,Ewallet,548.32,4.761904762,27.416,8.5,0,1.3978136475467189,0.674765640514043,1.3978136475467189,0.674765640514043,-0.695682742221117,24.5392,-0.99349314
549-84-7482,B,Mandalay,Normal,Female,Sports and travel,90.28,9,40.626,853.146,2/8/2019,11:15,Ewallet,812.52,4.761904762,40.626,7.2,0,2.7738218279129114,0.27671401422448333,2.7738218279129114,0.27671401422448333,-0.010615984078650578,27.517874,18.728573
191-10-6171,B,Mandalay,Normal,Female,Fashion accessories,39.62,7,13.867,291.207,1/25/2019,13:18,Cash,277.34,4.761904762,13.867,7.5,1,-0.11370321342136716,-0.13343085297533275,-0.11370321342136716,-0.13343085297533275,-0.8598527888319389,-2.0658488,18.136873
802-70-5316,A,Yangon,Member,Female,Sports and travel,92.13,6,27.639,580.419,3/6/2019,20:34,Cash,552.78,4.761904762,27.639,8.3,0,1.4917228839109653,1.1386495635649936,1.4917228839109653,1.1386495635649936,0.33722354445560576,26.949455,2.3305671
695-51-0018,B,Mandalay,Normal,Female,Sports and travel,34.84,4,6.968,146.328,2/10/2019,18:36,Cash,139.36,4.761904762,6.968,7.4,3,-1.136951459697404,0.032502393156876724,-1.136951459697404,0.032502393156876724,-0.35296205337914566,-36.098984,22.84309
590-83-4591,B,Mandalay,Member,Male,Electronic accessories,87.45,6,26.235,550.935,2/17/2019,14:40,Credit card,524.7,4.761904762,26.235,8.8,0,1.25055913326113,1.3566761508475416,1.25055913326113,1.3566761508475416,0.1252051960304749,36.132633,-8.2858515
483-71-1164,C,Naypyitaw,Normal,Female,Health and beauty,81.3,6,24.39,512.19,3/8/2019,16:43,Ewallet,487.8,4.761904762,24.39,5.3,0,1.1348955346628304,-0.5088716933802339,1.1348955346628304,-0.5088716933802339,0.9374832130079482,8.695151,15.9145775
597-78-7908,C,Naypyitaw,Normal,Male,Fashion accessories,90.22,3,13.533,284.193,2/18/2019,19:39,Cash,270.66,4.761904762,13.533,6.2,4,0.03158636401525971,0.47805914372167196,0.03158636401525971,0.47805914372167196,1.6239150342068365,12.437332,25.406996
700-81-1757,A,Yangon,Normal,Female,Electronic accessories,26.31,5,6.5775,138.1275,1/18/2019,20:59,Credit card,131.55,4.761904762,6.5775,8.8,3,-1.1803645696951828,0.4708119062449247,-1.1803645696951828,0.4708119062449247,-1.2264744310681586,9.2576,-32.347404
354-39-5160,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2/18/2019,15:39,Cash,206.52,4.761904762,10.326,9.8,3,-0.6139609343353418,0.9725528808797896,-0.6139609343353418,0.9725528808797896,-1.4675018019247206,-11.98838,0.3848207
241-72-9525,B,Mandalay,Normal,Male,Sports and travel,51.91,10,25.955,545.055,2/16/2019,12:21,Cash,519.1,4.761904762,25.955,8.2,1,1.3272970486176046,0.14097715445324974,1.3272970486176046,0.14097715445324974,-1.298202226522534,23.812792,3.1679225
575-30-8091,A,Yangon,Normal,Male,Sports and travel,72.5,8,29.0,609.0,3/16/2019,19:25,Ewallet,580.0,4.761904762,29.0,9.2,0,1.4835649094316448,1.1615918946256811,1.4835649094316448,1.1615918946256811,-0.7140071063024677,44.405556,-6.087116
731-81-9469,C,Naypyitaw,Member,Female,Sports and travel,89.8,10,44.9,942.9,1/23/2019,13:00,Credit card,898.0,4.761904762,44.9,5.4,0,3.269595118367511,-0.7601253311644316,3.269595118367511,-0.7601253311644316,0.2984170687825686,31.277018,11.734992
280-17-4359,C,Naypyitaw,Member,Male,Health and beauty,90.5,10,45.25,950.25,1/25/2019,13:48,Cash,905.0,4.761904762,45.25,8.1,0,3.1970486100186024,0.6784666298311207,3.1970486100186024,0.6784666298311207,-0.36700271268044876,33.261726,-3.9450614
338-65-2210,C,Naypyitaw,Member,Female,Health and beauty,68.6,10,34.3,720.3,2/5/2019,19:57,Cash,686.0,4.761904762,34.3,9.1,0,2.1702465503539687,0.7645605749505839,2.1702465503539687,0.7645605749505839,-1.2761548596217045,29.422165,1.3720655
488-25-4221,C,Naypyitaw,Member,Female,Food and beverages,30.41,1,1.5205,31.9305,2/22/2019,10:36,Credit card,30.41,4.761904762,1.5205,8.4,3,-2.0996500236314843,0.7578634965132349,-2.0996500236314843,0.7578634965132349,-0.17877768721351872,-33.922535,14.813945
239-10-7476,A,Yangon,Normal,Female,Home and lifestyle,77.95,6,23.385,491.085,1/21/2019,16:37,Ewallet,467.7,4.761904762,23.385,8.0,0,0.9572334910818963,0.7708401843394058,0.9572334910818963,0.7708401843394058,0.06411729425591985,9.168525,12.45896
458-41-1477,C,Naypyitaw,Normal,Female,Health and beauty,46.26,6,13.878,291.438,3/8/2019,17:11,Credit card,277.56,4.761904762,13.878,9.5,3,-0.22014220381329402,1.0415025783110337,-0.22014220381329402,1.0415025783110337,-1.1606981151167233,13.583104,-31.695011
685-64-1609,A,Yangon,Member,Female,Fashion accessories,30.14,10,15.07,316.47,2/10/2019,12:28,Ewallet,301.4,4.761904762,15.07,9.2,1,0.30416713586575495,0.21376229482874226,0.30416713586575495,0.21376229482874226,-2.1733917107325875,18.725172,-3.1217353
568-90-5112,C,Naypyitaw,Normal,Male,Health and beauty,66.14,4,13.228,277.788,3/19/2019,12:46,Credit card,264.56,4.761904762,13.228,5.6,2,-0.22000185950716114,-0.32671891934776726,-0.22000185950716114,-0.32671891934776726,0.9702230696594502,-27.161673,-16.96134
262-47-2794,B,Mandalay,Member,Male,Home and lifestyle,71.86,8,28.744,603.624,3/6/2019,15:07,Credit card,574.88,4.761904762,28.744,6.2,0,1.5524050444027735,-0.39144722511318947,1.5524050444027735,-0.39144722511318947,0.14244368293469012,41.204758,6.4928293
238-49-0436,A,Yangon,Normal,Male,Health and beauty,32.46,8,12.984,272.664,3/27/2019,13:48,Credit card,259.68,4.761904762,12.984,4.9,1,-0.09748377974856937,-1.6164176853356809,-0.09748377974856937,-1.6164176853356809,-0.417007330373721,-14.769592,-15.541954
608-96-3517,B,Mandalay,Member,Female,Fashion accessories,91.54,4,18.308,384.468,3/23/2019,19:20,Credit card,366.16,4.761904762,18.308,4.8,4,0.6164413586602016,-0.4063009322250299,0.6164413586602016,-0.4063009322250299,1.7508888249658985,-18.71311,11.628955
584-86-7256,C,Naypyitaw,Member,Male,Sports and travel,34.56,7,12.096,254.016,3/11/2019,16:07,Credit card,241.92,4.761904762,12.096,7.3,1,-0.32156932482299405,-0.3100743351849002,-0.32156932482299405,-0.3100743351849002,-0.8451753173826607,20.064392,-19.673681
746-94-0204,A,Yangon,Normal,Male,Fashion accessories,83.24,9,37.458,786.618,1/29/2019,11:56,Credit card,749.16,4.761904762,37.458,7.4,0,2.391953899381052,0.3524976362431817,2.391953899381052,0.3524976362431817,-0.14722321486498854,42.60798,1.1041739
214-17-6927,C,Naypyitaw,Normal,Female,Food and beverages,16.48,6,4.944,103.824,2/7/2019,18:23,Ewallet,98.88,4.761904762,4.944,9.9,3,-1.2999622022132717,0.7943428225473095,-1.2999622022132717,0.7943428225473095,-1.9443614289746598,1.2729263,-16.81724
400-89-4171,C,Naypyitaw,Normal,Female,Sports and travel,80.97,8,32.388,680.148,1/28/2019,13:05,Cash,647.76,4.761904762,32.388,9.3,0,1.8923353191261236,1.2898984367442758,1.8923353191261236,1.2898984367442758,-0.6456983560539307,30.887505,16.132261
782-95-9291,A,Yangon,Member,Male,Food and beverages,92.29,5,23.0725,484.5225,2/20/2019,15:55,Credit card,461.45,4.761904762,23.0725,9.0,4,0.9621698418011727,1.6641728791731119,0.9621698418011727,1.6641728791731119,0.39172121793166137,32.31925,-15.153423
279-74-2924,B,Mandalay,Member,Male,Electronic accessories,72.17,1,3.6085,75.7785,1/4/2019,19:40,Cash,72.17,4.761904762,3.6085,6.1,4,-1.2131246483119098,0.2899734604535789,-1.2131246483119098,0.2899734604535789,1.6154081794065753,-20.771017,-13.427423
307-85-2293,B,Mandalay,Normal,Male,Home and lifestyle,50.28,5,12.57,263.97,3/7/2019,13:58,Ewallet,251.4,4.761904762,12.57,9.7,3,-0.4535906635540919,1.357055471535276,-0.4535906635540919,1.357055471535276,-0.7842365044561681,-5.3881116,-32.879227
743-04-1105,B,Mandalay,Member,Male,Health and beauty,97.22,9,43.749,918.729,3/30/2019,14:43,Ewallet,874.98,4.761904762,43.749,6.0,0,3.0855680801293714,-0.17392004603855202,3.0855680801293714,-0.17392004603855202,0.6136596032175217,40.255764,15.823215
423-57-2993,B,Mandalay,Normal,Male,Sports and travel,93.39,6,28.017,588.357,3/27/2019,19:18,Ewallet,560.34,4.761904762,28.017,10.0,0,1.4174887672637329,2.0910470286900438,1.4174887672637329,2.0910470286900438,-0.05767830840517663,45.301933,-5.6195984
894-41-5205,C,Naypyitaw,Normal,Female,Food and beverages,43.18,8,17.272,362.712,1/19/2019,19:39,Credit card,345.44,4.761904762,17.272,8.3,1,0.3175870583364426,0.20258702621841032,0.3175870583364426,0.20258702621841032,-1.2775787444656093,13.476422,-33.532112
275-28-0149,A,Yangon,Normal,Male,Sports and travel,63.69,1,3.1845,66.8745,2/25/2019,16:21,Cash,63.69,4.761904762,3.1845,6.0,2,-1.4044570788408512,0.15189360774097613,-1.4044570788408512,0.15189360774097613,1.4493012311365485,-22.973486,-20.035563
101-17-6199,A,Yangon,Normal,Male,Food and beverages,45.79,7,16.0265,336.5565,3/13/2019,19:44,Credit card,320.53,4.761904762,16.0265,7.0,1,0.0931536323494691,-0.23668031350646143,0.0931536323494691,-0.23668031350646143,-0.5263830847301915,8.52179,-39.545845
423-80-0988,C,Naypyitaw,Normal,Male,Sports and travel,76.4,2,7.64,160.44,1/30/2019,19:42,Ewallet,152.8,4.761904762,7.64,6.5,4,-0.750990151532551,0.4836384491996543,-0.750990151532551,0.4836384491996543,1.3949264509232093,-13.754251,-33.763477
548-46-9322,B,Mandalay,Normal,Male,Food and beverages,39.9,10,19.95,418.95,2/20/2019,15:24,Credit card,399.0,4.761904762,19.95,5.9,1,0.791152217819436,-1.1914234520679077,0.791152217819436,-1.1914234520679077,-0.9414604729696422,9.540613,-39.18644
505-02-0892,B,Mandalay,Member,Male,Health and beauty,42.57,8,17.028,357.588,2/25/2019,14:12,Ewallet,340.56,4.761904762,17.028,5.6,1,0.3319337061249527,-1.134700188481575,0.3319337061249527,-1.134700188481575,-0.3395274158915068,15.345742,0.98593473
234-65-2137,C,Naypyitaw,Normal,Male,Home and lifestyle,95.58,10,47.79,1003.59,1/16/2019,13:32,Cash,955.8,4.761904762,47.79,4.8,0,3.500645853070759,-0.8779973238065004,3.500645853070759,-0.8779973238065004,0.7195029724863847,33.74641,22.132872
687-47-8271,A,Yangon,Normal,Male,Fashion accessories,98.98,10,49.49,1039.29,2/8/2019,16:20,Credit card,989.8,4.761904762,49.49,8.7,0,3.546540023531998,1.1511896633678287,3.546540023531998,1.1511896633678287,-0.370028815399324,43.71724,1.0173628
796-32-9050,A,Yangon,Normal,Male,Food and beverages,51.28,6,15.384,323.064,1/19/2019,16:31,Cash,307.68,4.761904762,15.384,6.5,1,-0.007395775787339676,-0.28575501184263624,-0.007395775787339676,-0.28575501184263624,-0.01446805543238441,7.4303474,22.301092
105-31-1824,A,Yangon,Member,Male,Sports and travel,69.52,7,24.332,510.972,2/1/2019,15:10,Credit card,486.64,4.761904762,24.332,8.5,0,1.0100956477420018,0.8376447016288089,1.0100956477420018,0.8376447016288089,-0.3845741749792304,24.054283,-18.240908
249-42-3782,A,Yangon,Normal,Male,Health and beauty,70.01,5,17.5025,367.5525,1/3/2019,11:36,Ewallet,350.05,4.761904762,17.5025,5.5,4,0.28780353739146763,-0.41785744770631855,0.28780353739146763,-0.41785744770631855,0.9187717856242513,12.631651,19.43017
316-55-4634,B,Mandalay,Member,Male,Food and beverages,80.05,5,20.0125,420.2625,1/26/2019,12:45,Credit card,400.25,4.761904762,20.0125,9.4,4,0.5503204305474944,1.6738811664597986,0.5503204305474944,1.6738811664597986,-0.014006500232730285,32.08363,-15.457098
733-33-4967,C,Naypyitaw,Normal,Male,Electronic accessories,20.85,8,8.34,175.14,3/3/2019,19:17,Cash,166.8,4.761904762,8.34,6.3,1,-0.6092223799670761,-1.1035878176978156,-0.6092223799670761,-1.1035878176978156,-1.07822117362531,-2.7784243,-2.6424618
608-27-6295,B,Mandalay,Member,Male,Electronic accessories,52.89,6,15.867,333.207,1/19/2019,17:34,Credit card,317.34,4.761904762,15.867,9.8,3,-0.013245747938557517,1.3168862260601284,-0.013245747938557517,1.3168862260601284,-0.9807497131541492,12.405076,-25.340025
414-12-7047,B,Mandalay,Normal,Male,Food and beverages,19.79,8,7.916,166.236,1/18/2019,12:04,Ewallet,158.32,4.761904762,7.916,8.7,1,-0.7193439446912946,0.10021582262064382,-0.7193439446912946,0.10021582262064382,-1.8093058547035181,1.5471412,-13.4898
827-26-2100,A,Yangon,Member,Male,Home and lifestyle,33.84,9,15.228,319.788,3/21/2019,16:21,Ewallet,304.56,4.761904762,15.228,8.8,1,0.17910682517284016,0.20483219731324398,0.17910682517284016,0.20483219731324398,-1.687926967671022,7.1632657,-15.561137
175-54-2529,A,Yangon,Member,Male,Food and beverages,22.17,8,8.868,186.228,3/3/2019,17:01,Credit card,177.36,4.761904762,8.868,9.6,3,-0.616243441690184,0.5579731586229248,-0.616243441690184,0.5579731586229248,-2.032480078168455,19.659245,-23.764921
139-52-2867,C,Naypyitaw,Normal,Female,Fashion accessories,22.51,7,7.8785,165.4485,2/13/2019,10:50,Credit card,157.57,4.761904762,7.8785,4.8,2,-0.7246376122982774,-1.7618349939565503,-0.7246376122982774,-1.7618349939565503,-0.49099252535835974,0.29575735,6.8842177
407-63-8975,A,Yangon,Normal,Male,Food and beverages,73.88,6,22.164,465.444,3/23/2019,19:16,Ewallet,443.28,4.761904762,22.164,4.4,0,0.843040250567825,-0.9923310962378662,0.843040250567825,-0.9923310962378662,1.1354393729525591,15.808338,21.021229
